326000 1327.7558
327000 1208.7073
328000 1337.8772
329000 1277.1058
330000 1294.0666
331000 1211.3014
332000 1235.1601
333000 1311.0704
334000 1263.4554
335000 1270.5625
336000 1221.7198
337000 1345.5454
338000 1301.0803
339000 1239.6423
340000 1297.7374
341000 1267.5615
342000 1253.7753
343000 1317.1971
344000 1336.4723
345000 1313.4645
346000 1169.1493
347000 1390.2081
348000 1341.7019
349000 1253.9309
350000 1332.675
351000 1271.7544
352000 1261.9541
353000 1222.6126
354000 1230.3355
355000 1292.6526
356000 1290.1786
357000 1254.9816
358000 1351.5251
359000 1373.6862
360000 1309.2819
361000 1271.5879
362000 1241.6322
363000 1287.8863
364000 1370.5202
365000 1272.4305
366000 1311.4312
367000 1289.5019
368000 1310.1973
369000 1291.9444
370000 1322.0887
371000 1280.1274
372000 1250.6973
373000 1298.6748
374000 1214.1283
375000 1279.9352
376000 1179.4239
377000 1318.2198
378000 1312.3243
379000 1281.0575
380000 1237.2331
381000 1262.8741
382000 1295.7499
383000 1310.6156
384000 1234.199
385000 1231.1306
386000 1323.928
387000 1286.059
388000 1299.613
389000 1303.094
390000 1289.4964
391000 1203.0232
392000 1257.3207
393000 1293.2924
394000 1297.8474
395000 1228.3331
396000 1299.6577
397000 1308.5619
398000 1317.5528
399000 1263.1174
400000 1304.6967
401000 1251.7804
402000 1271.1148
403000 1270.7063
404000 1239.9178
405000 1258.7854
406000 1275.1292
407000 1217.1711
408000 1272.4494
409000 1242.5522
410000 1324.476
411000 1264.6785
412000 1298.8907
413000 1346.5828
414000 1319.8648
415000 1205.0128
416000 1258.6735
417000 1233.543
418000 1335.4296
419000 1232.958
420000 1327.6198
421000 1230.7673
422000 1269.6046
423000 1207.2886
424000 1334.7873
425000 1220.3237
426000 1202.0005
427000 1289.0879
428000 1286.1108
429000 1280.8763
430000 1330.2493
431000 1309.0577
432000 1259.6342
433000 1284.3769
434000 1239.2555
435000 1329.4953
436000 1313.0308
437000 1220.0094
438000 1295.9792
439000 1239.7314
440000 1303.5837
441000 1312.3103
442000 1297.8945
443000 1235.1285
444000 1284.9684
445000 1277.2011
446000 1239.1533
447000 1338.9228
448000 1223.3754
449000 1342.9055
450000 1163.0053
451000 1218.5812
452000 1220.9339
453000 1234.3231
454000 1350.441
455000 1274.2765
456000 1224.6624
457000 1202.0732
458000 1270.5547
459000 1238.1529
460000 1245.9783
461000 1298.6322
462000 1323.2618
463000 1303.6948
464000 1223.4336
465000 1325.314
466000 1276.9684
467000 1251.8772
468000 1266.0346
469000 1303.0561
470000 1333.6397
471000 1319.0274
472000 1276.9429
473000 1367.3133
474000 1217.1571
475000 1238.3106
476000 1214.2865
477000 1222.4896
478000 1293.2779
479000 1267.5611
480000 1307.8633
481000 1266.6527
482000 1240.2401
483000 1317.3428
484000 1309.6889
485000 1247.9042
486000 1134.5877
487000 1294.4737
488000 1261.2658
489000 1265.0802
490000 1328.415
491000 1261.516
492000 1160.7198
